artist,lyrics,song_name,artist_key,url,words count,unique words count
להקת פיקוד דרום,"['באילת', 'באילת', 'שער', 'העולם', 'דרומה', 'באילת', 'באילת', 'מלח', 'אלמוג', 'לא', 'זוכרים', 'פה', 'את', 'פריס', 'רומא', 'פה', 'נוסעים', 'רחוק', 'נוסעים', 'רחוק', ""לג'יבוטי"", 'יצאו', 'מטעני', 'חרוזים', 'למומבסה', 'פחים', 'עם', 'שומן', 'אווזים', 'לרודזיה', 'לחבש', 'זנזיבר', 'למלזיה', 'אולי', 'מדגסקר', 'ללקינזיה', 'פולינזיה', 'אולי', 'נייצא', 'תפוזים', 'אינשאללה', 'במכרזים', 'באילת', 'באילת', 'לכלכותה', 'שלחו', 'רק', 'מטען', 'עיתונים', 'לקמבודיה', 'נושאים', 'ארגזי', 'שעונים', 'לקינשסה', 'לסיגון', 'להונדורס', 'לאירן', 'שגם', 'הייתה', 'נקראת', 'פרס', 'למלזיה', 'אינדונזיה', 'אולי', 'נייצא', 'לימונים', 'אינשאללה', 'בהמונים', 'באילת', 'באילת', 'לאוסטרליה', 'שלחו', 'רק', 'אשלג', 'דשנים', 'לטנזניה', 'יצא', 'כבר', 'מטען', 'גרעינים', 'לזמבזי', 'משלוחים', 'של', 'אגסים', 'לוטוסי', 'אלף', 'טווסים', 'שסונים', 'מיליונים', 'אולי', 'נייצא', 'גם', 'לסין', 'אינשאללה', 'אם', 'יש', 'ניסים', 'באילת', 'באילת']",אילת,Artist_Pikud_Darom,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=584&wrkid=4792,99,76
להקת פיקוד דרום,"['כבר', 'עבר', 'לו', 'הסתיו', 'הגשם', 'חלף', 'הלך', 'בארץ', 'נראו', 'ניצנים', 'מסביב', 'שמים', 'בלי', 'עב', 'צוחקים', 'מול', 'ביתך', 'שלך', 'צחוק', 'עמוק', 'כחול', 'שתדעי', 'כי', 'בא', 'אביב', 'לבשי', 'אם', 'כן', 'ילדונת', 'את', 'שמלתך', 'הצחרחרה', 'רוצי', 'אל', 'האחו', 'כל', 'עוד', 'היום', 'הוא', 'ארוך', 'כי', 'הנעורים', 'קטנטונת', 'חומקים', 'כרוח', 'סחרחרה', 'האביב', 'פרחח', 'הוא', 'כמוני', 'כמוך', 'כבר', 'נשמע', 'קול', 'התור', 'הגיע', 'עת', 'הזמיר', 'גנך', 'הנעול', 'מייחל', 'מקשיב', 'הבוקר', 'שיכור', 'מצטחק', 'לך', 'מראש', 'אמיר', 'צחוק', 'צעיר', 'ירוק', 'שתדעי', 'כי', 'בא', 'אביב', 'לבשי', 'אם', 'כן', 'ילדונת', 'כבר', 'חנטה', 'התאנה', 'נתנו', 'הגפנים', 'סמדר', 'עינייך', 'יונים', 'של', 'חיוך', 'של', 'זיו', 'בלחייך', 'הקטנה', 'כבר', 'פורח', 'כפרח', 'בר', 'צחוק', 'סמוך', 'לוהט', 'המעיד', 'כי', 'בא', 'אביב', 'לבשי', 'אם', 'כן', 'ילדונת']",אביב,Artist_Pikud_Darom,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=584&wrkid=31804,108,85
להקת פיקוד דרום,"['אבשלום', 'נולד', 'בגדרה', 'היה', 'צנום', 'מאוד', 'תורה', 'הרביץ', 'בו', 'סבא', 'השייך', 'ערבית', 'נטע', 'בו', 'היו', 'גרים', 'ביפו', 'שממה', 'גדולה', 'היתה', 'פה', 'בחדרה', 'אז', 'היו', 'הרבה', 'ביצות', 'איש', 'אז', 'לא', 'חשב', 'איש', 'אז', 'לא', 'ידע', 'שאבשלום', 'יהיה', 'לאגדה', 'השובב', 'לאגדה', 'אבשלום', 'גדל', 'בארץ', 'כאב', 'את', 'כאבה', 'אהב', 'את', 'פרדסיה', 'שנא', 'את', 'מנצליה', 'עוד', 'תראי', 'ימים', 'יגיעו', 'האנגלים', 'קידמה', 'יביאו', 'כך', 'לחש', 'לריבקתו', 'באהבה', 'היא', 'אז', 'לא', 'חשבה', 'היא', 'לא', 'ידעה', 'שאבשלום', 'יהיה', 'לאגדה', 'אהובה', 'לאגדה', 'כך', 'החלה', 'המחתרת', 'נילי', 'דגל', 'של', 'שיחרור', 'האנגלים', 'איבדו', 'אז', 'קשר', 'אבשלום', 'דהר', 'כנשר', 'במדבר', 'צהוב', 'צחיח', 'יריות', 'על', 'יד', 'רפיח', 'בן', 'עשרים', 'שבע', 'הוא', 'נפל', 'שדוד', 'איש', 'אז', 'לא', 'חשב', 'איש', 'אז', 'לא', 'ידע', 'שאבשלום', 'יהיה', 'לאגדה', 'המורד', 'לאגדה', 'בלב', 'מדבר', 'רגוע', 'על', 'קברו', 'של', 'אבשלום', 'אז', 'צמח', 'לו', 'דקל', 'פרא', 'מגופו', 'של', 'איש', 'הפלא', 'שאהב', 'כל', 'עץ', 'שיח', 'שנכשל', 'אבל', 'הצליח', 'להגשים', 'לו', 'במעט', 'את', 'החלום', 'ביובש', 'המדבר', 'פורצת', 'נקודה', 'פורח', 'דקל', 'בר', 'אין', 'זו', 'אגדה', 'אבשלום', 'לאגדה']",אבשלום,Artist_Pikud_Darom,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=584&wrkid=11496,154,109
להקת פיקוד דרום,"['הרים', 'כחולים', 'כחולים', 'באור', 'זהב', 'המדבר', 'נם', 'על', 'צידו', 'הרים', 'של', 'דבש', 'צבעי', 'חלב', 'אך', 'בעיני', 'הכל', 'אדום', 'אדום', 'אדום', 'מכרה', 'עזוב', 'הרי', 'גרניט', 'פה', 'אין', 'עצים', 'אין', 'שדות', 'שתי', 'אוניות', 'אור', 'דוגית', 'באור', 'שקיעה', 'אדום', 'אדום', 'אדום', 'אדום', 'שתי', 'נערות', 'פורעות', 'תלתל', 'פה', 'אין', 'משגיח', 'אדון', 'מטס', 'נוסעים', 'נוחת', 'מעל', 'אורותיו', 'אדום', 'כחול', 'אדום', 'ים', 'סוף', 'בוער', 'באור', 'כחול', 'רכסי', 'הרים', 'לו', 'לידו', 'אפור', 'הכביש', 'לבן', 'החול', 'אך', 'בעיני', 'הכול', 'אדום', 'אדום', 'אדום', 'תלולית', 'של', 'חול', 'בקתה', 'מפח', 'זוג', 'עיניים', 'נפחדות', 'מי', 'שהיה', 'מזמן', 'הלך', 'אך', 'בעיניו', 'הכול', 'בוער', 'אדום', 'אדום', 'סירת', 'זכוכית', 'תצוף', 'לאט', 'זקן', 'נער', 'לצידו', 'מוקסמים', 'שולחים', 'מבט', 'בדג', 'קטן', 'אשר', 'גבו', 'אדום', 'אדום']",אדום אדום,Artist_Pikud_Darom,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=584&wrkid=22604,108,77
להקת פיקוד דרום,"['בחצי', 'הלילה', 'הם', 'ארזו', 'את', 'הכל', 'יצאו', 'בעם', 'כבד', 'למסע', 'לילי', 'גדול', 'הבצק', 'עוד', 'לא', 'נחמץ', 'הצאן', 'בשוט', 'הואץ', 'אל', 'לועו', 'של', 'המדבר', 'אל', 'החול', 'אז', 'שלח', 'פרעה', 'את', 'כל', 'רכבו', 'פרשיו', 'ישראל', 'בקול', 'צעק', 'מה', 'יקרה', 'לנו', 'עכשיו', 'העמוד', 'היה', 'מחסום', 'הים', 'יבש', 'פתאום', 'הלכו', 'כמו', 'מלכים', 'ביבשה', 'יסעו', 'יחנו', 'יסעו', 'יחנו', 'עמוד', 'ענן', 'ביום', 'עמוד', 'של', 'אש', 'בליל', 'את', 'הדרך', 'סימנו', 'לישראל', 'ארוכה', 'הדרך', 'היום', 'כה', 'קצר', 'נחים', 'בני', 'ישראל', 'בצלו', 'של', 'עץ', 'תמר', 'הן', 'הלינו', 'בסיני', 'לא', 'יכלו', 'יותר', 'די', 'לא', 'פשוט', 'לחיות', 'בחום', 'בלי', 'סיר', 'בשר', 'אז', 'המטיר', 'הא', 'משמיים', 'מן', 'צחור', 'בערב', 'בא', 'השליו', 'שבשרו', 'טהור', 'טהור', 'הם', 'הגיעו', 'לרפידים', 'אך', 'אין', 'מים', 'ליהודים', 'משה', 'שלנו', 'אז', 'הכה', 'בצור', 'יסעו', 'יחנו', 'לרפידים', 'הגיע', 'עמלק', 'המאיים', 'בחוצפה', 'שאין', 'לה', 'קץ', 'הוא', 'רצה', 'להלחם', 'אז', 'הרים', 'משה', 'ידיו', 'עמלק', 'פשוט', 'ניגף', 'איזה', 'יופי', 'של', 'תכסיס', 'היה', 'להם', 'ארבעים', 'שנה', 'יסעו', 'יחנו', 'ארבעים', 'שנה', 'מדבר', 'זה', 'בכלל', 'לא', 'תענוג', 'כשלכנען', 'הם', 'עלו', 'כה', 'שמחו', 'צהלו', 'הורישו', 'לנו', 'את', 'הציונות', 'יסעו', 'יחנו']",ויסעו ויחנו,Artist_Pikud_Darom,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=584&wrkid=4328,163,127
הפרויקט של עידן רייכל,"['מה', 'הזמן', 'מסמן', 'לי', 'זה', 'הכל', 'שאריות', 'של', 'החיים', 'לחיות', 'את', 'הרגע', 'להתחיל', 'לאסוף', 'את', 'השברים', 'אולי', 'אצא', 'יותר', 'אתחיל', 'קצת', 'למהר', 'להתחיל', 'להסתדר', 'לעשות', 'קצת', 'רעש', 'אולי', 'מקום', 'אחר', 'מקום', 'יותר', 'בוער', 'להתחיל', 'קצת', 'לקלקל', 'לתקן', 'עוד', 'פעם']",שאריות של החיים,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=22224,39,31
הפרויקט של עידן רייכל,"['שב', 'ננסה', 'להתרגל', 'ננסה', 'לבטוח', 'רק', 'עוד', 'פעם', 'ננסה', 'ללמוד', 'מהתחלה', 'שב', 'שאף', 'אוויר', 'אל', 'החזה', 'פקח', 'עיניך', 'שוב', 'תמצא', 'עוד', 'טעם', 'תן', 'לי', 'יד', 'השאר', 'אותי', 'איתך', 'בוא', 'בוא', 'אלי', 'חזור', 'הביתה', 'בוא', 'שלא', 'אהיה', 'לבד', 'חזור', 'אליי', 'אל', 'תפחד']",שב,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=22325,41,33
הפרויקט של עידן רייכל,"['שובי', 'אל', 'ביתי', 'תשובי', 'להביט', 'בעיני', 'ערב', 'שוב', 'יורד', 'כבר', 'נהיה', 'מאוחר', 'שובי', 'אל', 'חדרי', 'זכרי', 'שגם', 'אם', 'זה', 'חורף', 'עכשיו', 'תסתכלי', 'קרוב', 'מגיע', 'יום', 'מאושר', 'בעינייך', 'יפתי', 'נשמר', 'האור', 'התום', 'יש', 'יום', 'מאושר', 'או', 'עצב', 'שבא', 'חוזר', 'פתאום', 'יש', 'אור', 'של', 'כוכב', 'מאיר', 'יש', 'את', 'אותו', 'חלום', 'כמה', 'את', 'יפה', 'תמיד', 'כמה', 'היום', 'שובי', 'אל', 'ביתי', 'תשובי', 'להביט', 'בעיני', 'ערב', 'שוב', 'יורד', 'כבר', 'נהיה', 'מאוחר', 'שובי', 'אל', 'חדרי', 'זכרי', 'שגם', 'אם', 'זה', 'חורף', 'עכשיו', 'תסתכלי', 'קרוב', 'מגיע', 'יום', 'מאושר', 'בעינייך', 'יפתי']",שובי אל ביתי,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=13601,82,46
הפרויקט של עידן רייכל,"['שם', 'בהרים', 'שמעל', 'הכפר', 'שלנו', 'יש', 'שם', 'גן', 'של', 'שושנים', 'מחר', 'אצא', 'לי', 'השכם', 'בבוקר', 'עם', 'ציוץ', 'הציפורים', 'אביא', 'לאהובי', 'משם', 'פרח', 'משדה', 'האדומים', 'אדע', 'אני', 'שלו', 'הוא', 'שלי', 'לעולמים', 'ירדתי', 'מההר', 'לכפר', 'שלנו', 'בשערי', 'שושנים', 'אך', 'אהובי', 'לא', 'בבית', 'שקט', 'בין', 'החדרים', 'שם', 'בנהר', 'שליד', 'הכפר', 'שלנו', 'אהובי', 'בלילה', 'לא', 'חזר', 'מצא', 'לו', 'אהובה', 'אחרת', 'ליבי', 'נשבר', 'הו', 'אלוהים', 'תעשה', 'שיבוא', 'מחכה', 'ביום', 'בלילה', 'לא', 'אין', 'לי', 'כח', 'שעוד', 'יום', 'יבוא', 'שושנים', 'עצובות', 'הוא', 'לא', 'פה']",שושנים עצובות,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=4623,77,63
הפרויקט של עידן רייכל,"['מי', 'נהר', 'זורמים', 'הבט', 'אלו', 'הם', 'ימי', 'חייך', 'הם', 'מימי', 'חייך', 'נשטפים', 'בזרם', 'שמתחיל', 'עם', 'גשם', 'ראשון', 'מי', 'נהר', 'זורמים', 'הבט', 'אלו', 'הם', 'פלגי', 'המים', 'שיגיעו', 'אל', 'מדבר', 'גווע', 'עם', 'השקט', 'שיבוא', 'גם', 'אם', 'אשתה', 'את', 'כל', 'הים', 'הוא', 'לא', 'ירווה', 'את', 'צימאוני', 'לעוד', 'יום', 'קרוב', 'אליך', 'לעוד', 'יום', 'בזרועותיך', 'גם', 'אם', 'אשב', 'מתחת', 'שמש', 'לא', 'ישרפו', 'אותי', 'קרניה', 'כמו', 'לבי', 'נשרף', 'בלהבות', 'אהבתך']",מי נהר,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=22322,64,49
הפרויקט של עידן רייכל,"['אין', 'לי', 'תירוצים', 'יש', 'לי', 'סיבות', 'משונות', 'כמו', 'שהשמש', 'שקעה', 'כמו', 'שנעלמת', 'אתה', 'אין', 'לי', 'תירוצים', 'יש', 'לי', 'סיבות', 'אחרות', 'כמו', 'שהשמש', 'זרחה', 'לפתע', 'חזרת', 'אתה', 'כמו', 'ענן', 'שבא', 'הולך', 'ברוח', 'גם', 'אתה', 'תשוב', 'לנוח', 'כמו', 'חלום', 'בסוף', 'היום', 'שוב', 'תקום', 'שוב', 'תיעלם']",אין לי תירוצים,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=13604,43,28
הפרויקט של עידן רייכל,"['כמה', 'שרחוק', 'כל', 'שנה', 'חורטת', 'קמט', 'בפנים', 'אם', 'היית', 'פה', 'הייתי', 'מבקשת', 'שתישאר', 'איתי', 'אם', 'אתה', 'שומע', 'לא', 'הפסקתי', 'לחפש', 'אותך', 'בין', 'כל', 'האנשים', 'אלוהים', 'יודע', 'בעיניים', 'עצומות', 'מבעד', 'לדמעות', 'כל', 'יום', 'למות', 'איתך', 'כל', 'יום', 'איתך', 'לחיות', 'תמיד', 'זה', 'בלילות', 'לא', 'יכולה', 'לנשום', 'אולי', 'גם', 'שם', 'רואים', 'ירח', 'בחלון', 'כמה', 'זמן', 'עבר', 'מאז', 'שרצנו', 'בשכונה', 'היינו', 'ילדים', 'כמו', 'שבתמונות', 'הכול', 'שמור', 'אצלי', 'בלב', 'בתוך', 'תיבת', 'געגועים', 'אם', 'אתה', 'שומע', 'אני', 'עוד', 'מחכה', 'לך', 'אחרי', 'כל', 'השנים', 'אלוהים', 'יודע', 'בעיניים', 'עצומות', 'מבעד', 'לדמעות', 'כל', 'יום', 'למות', 'איתך', 'כל', 'יום', 'איתך', 'לחיות', 'תמיד', 'זה', 'בלילות', 'לא', 'יכולה', 'לנשום', 'אולי', 'גם', 'שם', 'רואים', 'ירח', 'בחלון']",כמה שרחוק,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=54953,103,65
הפרויקט של עידן רייכל,"['יש', 'בי', 'עוד', 'כח', 'עכשיו', 'כשהלכת', 'חייך', 'לי', 'ירח', 'נתן', 'את', 'אורו', 'בחלון', 'הלילה', 'כבר', 'לא', 'מפחדת', 'לבד', 'להיות', 'לחלום', 'הנה', 'שוב', 'זה', 'אתה', 'שנוגע', 'אתה', 'שבורח', 'תדע', 'אין', 'לי', 'רגע', 'אפילו', 'דקה', 'לחכות', 'השמש', 'היום', 'מאירה', 'לי', 'לצאת', 'אל', 'הים', 'הגדול', 'יש', 'בי', 'עוד', 'כח', 'עכשיו', 'רק', 'תניח', 'הכל', 'כבר', 'נחתם', 'נסגר', 'הלב', 'מתרפא', 'הגשם', 'נפסק', 'אז', 'חוזר', 'שוב', 'הריח', 'האביב', 'שוב', 'מגיע', 'שוב', 'זה', 'אתה', 'שנוגע']",יש בי עוד כח,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=13602,68,53
הפרויקט של עידן רייכל,"['זה', 'לא', 'אומר', 'שאני', 'לא', 'אף', 'פעם', 'זה', 'רק', 'עכשיו', 'אז', 'תחכה', 'אז', 'אבוא', 'כשיעבור', 'הזעם', 'אז', 'אחזור', 'כשיתבהר', 'זה', 'לא', 'אומר', 'שאני', 'לא', 'חושבת', 'עליך', 'בכל', 'יום', 'כל', 'שעה', 'עדיין', 'אין', 'שלווה', 'אין', 'את', 'השקט', 'כי', 'בכל', 'מקום', 'עולה', 'מולי', 'דמותך', 'גם', 'אם', 'קשה', 'לי', 'להגיד', 'מילים', 'יפות', 'מאלה', 'גם', 'אם', 'לא', 'מצאתי', 'דרך', 'להגיד', 'שלך', 'תדע', 'עכשיו', 'שרק', 'אותך', 'אני', 'אוהבת', 'תדע', 'בלב', 'אני', 'תמיד', 'איתך', 'תדע', 'אני', 'תמיד', 'תמיד', 'איתך', 'זה', 'לא', 'אומר', 'שכך', 'אין', 'אחרת', 'זו', 'רק', 'סופה', 'ביום', 'חולף', 'אז', 'תראה', 'איך', 'כשתזרח', 'השמש', 'אשוב', 'אליך', 'מן', 'הגשם', 'השוטף', 'גם', 'אם', 'קשה', 'לי']",מילים יפות מאלה,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=13613,98,65
הפרויקט של עידן רייכל,"['כל', 'רגע', 'שנשמר', 'זכרון', 'ישן', 'כל', 'מה', 'שנשכח', 'עם', 'השנים', 'כל', 'שכבר', 'עבר', 'האם', 'תזכור', 'אותם', 'האם', 'תדע', 'אתה', 'שם', 'בכולם', 'כל', 'מכתב', 'שלא', 'נכתב', 'כל', 'שנאמר', 'בכל', 'סימן', 'אשר', 'נגלה', 'אלי', 'אומר', 'אותך', 'הבוקר', 'שעולה', 'עלה', 'נושר', 'ירח', 'בחלון', 'מכל', 'האהבות', 'שיש', 'לחלום', 'ביקשתי', 'לי', 'אותך', 'האם', 'תשמע', 'קולי', 'קורא', 'לך', 'האם', 'תדע', 'האם', 'תזכור', 'שתיקות', 'יפות', 'את', 'לחישת', 'קולך', 'את', 'מגע', 'ידך', 'מכל', 'האהבות', 'שיש', 'לחלום', 'ביקשתי', 'לי', 'אותך', 'אתה', 'רחוק', 'ממני', 'ליבי', 'חסר', 'אותך', 'לא', 'ביקשתי', 'לי', 'דבר', 'מלבד', 'להיות', 'שלך', 'מלבד', 'להיות', 'איתך']",מכל האהבות,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=13614,87,62
הפרויקט של עידן רייכל,"['כי', 'בלילות', 'שנתך', 'נודדת', 'כל', 'חלום', 'הוא', 'למורא', 'הטי', 'אז', 'את', 'אוזנך', 'לשקט', 'קול', 'חסד', 'רחמים', 'עוד', 'יעלה', 'הנה', 'הוא', 'בא', 'כי', 'בשבילו', 'נפשך', 'נשמרת', 'הרי', 'קרבה', 'היא', 'השעה', 'עד', 'ששדוד', 'בזרועותייך', 'ייפול', 'בסוף', 'הדרך', 'כשישובו', 'לגבולם', 'רק', 'מנעי', 'קולך', 'מבכי', 'עינייך', 'מדמעה', 'כי', 'השער', 'יפתח', 'לו', 'יבוא', 'בו', 'בסערה', 'כשישובו', 'לגבולם', 'עד', 'אל', 'נחלי', 'המים', 'דרך', 'שארית', 'כוחך', 'אם', 'ישיבנו', 'אז', 'נשובה', 'מנעי', 'קולך', 'מבכי', 'יש', 'תקווה', 'לאחריתך', 'רק', 'מנעי', 'קולך', 'מבכי', 'עינייך', 'מדמעה', 'כי', 'השער', 'יפתח', 'לו', 'יבוא', 'בו', 'בסערה', 'כשישובו', 'לגבולם']",מנעי קולך מבכי,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=21383,84,59
הפרויקט של עידן רייכל,"['אדם', 'נסגר', 'בעולמו', 'למרות', 'שכל', 'הסימנים', 'אומרים', 'לו', 'בוא', 'אל', 'פתח', 'דלת', 'הנה', 'מחר', 'כבר', 'פה', 'קום', 'צא', 'אל', 'אור', 'השמש', 'אל', 'מרחבים', 'פתוחים', 'ננעל', 'במבטו', 'למרות', 'שהיא', 'לוחשת', 'באוזניו', 'מילים', 'כשפים', 'שהיא', 'יודעת', 'דברים', 'שהוא', 'כבר', 'לא', 'הוא', 'לא', 'מרגיש', 'איך', 'הלבנה', 'שוב', 'מאירה', 'בחלונו', 'אדם', 'נזרק', 'אל', 'בדידותו', 'עד', 'שנחבט', 'בתוך', 'תוכו', 'כל', 'חייו', 'הולך', 'בדרך', 'מפותלת', 'מיום', 'בואו', 'עד', 'יום', 'לכתו', 'אדם', 'צולל', 'כך', 'אל', 'עומקו', 'אז', 'חייו', 'נעים', 'בין', 'קיר', 'לדלת', 'אוויר', 'מחנק', 'לרוח', 'הנושבת', 'שירתו', 'היא', 'להבת', 'חייו', 'אש', 'לבו']",ננעל במבטו,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=22323,85,72
הפרויקט של עידן רייכל,"['יושבים', 'בחוף', 'אל', 'מול', 'המים', 'מול', 'קצף', 'שנשכח', 'בחול', 'הנחלים', 'זורמים', 'עדיין', 'לב', 'שפועם', 'זוכר', 'הכול', 'מה', 'שהיה', 'בילדותנו', 'מה', 'שהפכנו', 'להיות', 'תקוות', 'גדולות', 'נשאה', 'הרוח', 'חזרה', 'שלכת', 'זיכרונות', 'כל', 'דבר', 'אז', 'בי', 'נוגע', 'כל', 'נפלאות', 'היום', 'אז', 'בואי', 'עמדי', 'לרגע', 'עכשיו', 'קרוב', 'עכשיו', 'קרוב', 'כוכב', 'נופל', 'קרוב', 'אלינו', 'שוב', 'אליו', 'נושאים', 'תפילות', 'אור', 'של', 'תקוות', 'עוטף', 'אותנו', 'זה', 'לתמיד', 'לא', 'יחלוף']",עכשיו קרוב,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=34782,62,54
הפרויקט של עידן רייכל,"['רוב', 'השעות', 'שנשארו', 'היו', 'מלאות', 'אהבה', 'ברוב', 'הימים', 'שברחו', 'לנו', 'הייתה', 'איתי', 'הייתי', 'איתה', 'ברוב', 'השירים', 'שעטפו', 'את', 'החדר', 'הייתי', 'כולי', 'סערה', 'מה', 'שנותר', 'לבסוף', 'מהשבר', 'ברוב', 'המקרים', 'נותרה', 'שתיקה', 'ברוב', 'הבריחות', 'פרצי', 'הזעם', 'אני', 'זוכר', 'משב', 'רוח', 'קרה', 'ברוב', 'הרוחות', 'סופות', 'הגשם', 'בסוף', 'היום', 'חזרה', 'חזרה', 'ברוב', 'השירים', 'עוד', 'זוכר', 'את', 'פניה', 'נוגעות', 'לא', 'נוגעות', 'דמעה', 'של', 'שתיקה', 'ברוב', 'הדמעות', 'השתקפות', 'החדר', 'כמו', 'גוזר', 'על', 'חייה', 'למות', 'במיטה', 'יש', 'ימים', 'שנשארו', 'הם', 'רבים', 'הם', 'שלה', 'יש', 'שעות', 'שמלאות', 'כולן', 'בריח', 'שלה', 'רוב', 'הזמן', 'הייתה', 'נשארת', 'כשלא', 'הייתה', 'בוכה', 'אם', 'זה', 'כך', 'אם', 'אחרת', 'אני', 'נשאר', 'שלה']",רוב השעות,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=22324,97,73
הפרויקט של עידן רייכל,"['הוא', 'בשלו', 'אני', 'בשלי', 'הוא', 'עם', 'עצמו', 'אני', 'מה', 'יהיה', 'איתי', 'אני', 'בכלל', 'רציתי', 'רק', 'אותו', 'הוא', 'מי', 'יודע', 'מה', 'איתו', 'הוא', 'מלא', 'דברים', 'טובים', 'הוא', 'מלא', 'סודות', 'כמוסים', 'אבל', 'אני', 'רציתי', 'רק', 'אותו', 'הוא', 'מי', 'יודע', 'מה', 'איתו', 'הוא', 'בשלו', 'אני', 'בשלי', 'הוא', 'בדרכו', 'אני', 'מה', 'יהיה', 'איתי', 'אני', 'תמיד', 'הולכת', 'לצידו', 'הוא', 'עובר', 'בדרך', 'לבדו', 'הוא', 'לילות', 'הוא', 'ימים', 'הוא', 'מלא', 'שקרים', 'קטנים', 'אבל', 'אני', 'רציתי', 'את', 'כולו', 'הוא', 'מי', 'יודע', 'מה', 'איתו', 'הוא', 'גבעות', 'עמקים', 'הוא', 'מוכר', 'לי', 'סיפורים', 'אבל', 'אני', 'רציתי', 'את', 'כולו', 'הוא', 'מי', 'יודע', 'מה', 'איתו']",רק אותו,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=43078,92,40
הפרויקט של עידן רייכל,"['שנים', 'כולם', 'בורחים', 'שנים', 'כולם', 'חוזרים', 'רודפים', 'אחרי', 'השמש', 'שבויים', 'בתוך', 'מעגלים', 'כולם', 'מסובכים', 'אז', 'מה', 'את', 'עוד', 'חולמת', 'שנים', 'הם', 'מסתירים', 'שנים', 'כולם', 'יודעים', 'אבן', 'מתהפכת', 'בלילות', 'בימים', 'כולם', 'כבר', 'מדברים', 'למה', 'את', 'עוד', 'נשארת', 'עדיף', 'לרוץ', 'לאש', 'לדרוש', 'לא', 'לבקש', 'ממה', 'את', 'מפחדת', 'אין', 'מה', 'לחשוב', 'כשהוא', 'אומר', 'אין', 'זמן', 'יפה', 'יותר', 'הביאי', 'את', 'היום', 'שנים', 'הם', 'שואלים', 'שנים', 'לא', 'מקשיבים', 'שומרים', 'הכל', 'בבטן', 'זה', 'מצטבר', 'זה', 'גובר', 'זה', 'בסוף', 'גומר', 'על', 'מה', 'את', 'מדברת', 'עדיף', 'לרוץ', 'לאש', 'לדרוש', 'לא', 'לבקש', 'ממה', 'את', 'מפחדת', 'אין', 'מה', 'לחשוב', 'כשהוא', 'אומר', 'אין', 'זמן', 'יפה', 'יותר', 'הביאי', 'את', 'היום', 'יוצא', 'שאת', 'תמיד', 'שותקת', 'אבל', 'בפנים', 'זה', 'בוער', 'נשרף', 'הכל', 'כל', 'המילים', 'שנעלמו', 'תמצאי', 'אותן', 'בחלומות', 'של', 'אחרים', 'שנים', 'הם', 'נפתחים', 'נשארים', 'סגורים', 'נאחזים', 'ברוח', 'כל', 'אסון', 'רודף', 'אחר', 'זה', 'בא', 'זה', 'מדבר', 'חוזרים', 'לפצע', 'הפתוח', 'עדיף', 'לרוץ', 'לאש', 'לדרוש', 'לא', 'לבקש', 'ממה', 'את', 'מפחדת', 'אין', 'מה', 'לחשוב', 'כשהוא', 'אומר', 'אין', 'זמן', 'יפה', 'יותר', 'הביאי', 'את', 'היום', 'יוצא', 'שאת', 'תמיד', 'שותקת', 'שנים', 'כולם', 'בורחים', 'שנים', 'כולם', 'חוזרים', 'רודפים', 'אחרי', 'השמש']",חלומות של אחרים,Artist_Idan_Raiechel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1333&wrkid=22085,168,84
